X,Y,Z,formation
546639.326832987,7512670.782520248,634,Fault_12658
547988.0581958856,7511059.142060455,661,Fault_12658
548901.3919935896,7509041.566284385,569,Fault_12658
548948.533902822,7507152.606030481,558,Fault_12658
548667.183838254,7502259.716654531,522,Fault_12658
551263.6320669279,7499875.891512416,523,Fault_12658
552794.0495665174,7498772.552346604,533,Fault_12658
501346.448760454,7506818.776145739,552,Fault_8910
502385.91300020483,7506087.284355456,522,Fault_8910
503436.898378108,7505101.301380255,514,Fault_8910
546077.0450001353,7511377.572510713,643,Fault_5484
547274.1485721432,7510712.640855636,661,Fault_5484
548653.8610433082,7509880.755264733,590,Fault_5484
509566.7567355191,7514303.344813204,526,Fault_12660
511842.55812802276,7511458.878107471,545,Fault_12660
513494.3086203474,7510473.482240969,546,Fault_12660
514456.2688433805,7510126.912080837,551,Fault_12660
515762.9211224568,7509734.929779945,554,Fault_12660
518912.7777273635,7509330.469264088,595,Fault_12660
521090.5512352326,7509073.010523962,621,Fault_12660
515424.9326775875,7509837.918581821,554,Fault_15552
513200.3287176801,7509465.899319883,529,Fault_15552
512605.0284527596,7509984.392240064,529,Fault_15552
511419.0307462377,7510844.879789885,547,Fault_15552
509914.561077905,7512557.860235138,529,Fault_15552
508196.43654929573,7514998.328047384,523,Fault_15552
522459.52917789505,7512088.520967374,581,Fault_16769
519646.4217733971,7512962.969492117,617,Fault_16769
518845.84951116965,7513113.960254174,577,Fault_16769
516323.2255353271,7513547.422167042,554,Fault_16769
522843.7138006306,7511577.4211284965,577,Fault_2248
520542.46265293984,7514160.968576635,635,Fault_2248
519041.14193347096,7515922.438162035,595,Fault_2248
517993.83077813697,7517134.404593773,570,Fault_2248
526047.1985026541,7521521.189813655,576,Fault_8400
528170.2590274246,7521093.7103835195,585,Fault_8400
528606.4004290785,7520985.199372575,585,Fault_8400
529986.0903639761,7520665.729998253,602,Fault_8400
528156.490018531,7523730.738938621,546,Fault_8973
530974.8312192267,7521290.740133533,571,Fault_8973
531297.7011235664,7520983.249538943,578,Fault_8973
532538.0443610485,7519770.235373773,593,Fault_8973
533136.4076071322,7519431.2512756605,610,Fault_8973
