X,Y,Z,angle,lsx,lsy,formation,group
552835.024917995,7515926.876535755,660.,38.03199876232527,0.6161014704970273,0.7876667937976061,Marra_Mamba_Iron_Formation,Hamersley_Group
551514.991701645,7514643.91167525,650.,61.918135565777455,0.8822759090190587,0.47073264212777277,Marra_Mamba_Iron_Formation,Hamersley_Group
549579.48904689,7514035.380977171,642.,61.516995658140075,0.8789586136917525,0.4768980555811403,Marra_Mamba_Iron_Formation,Hamersley_Group
547648.1805171301,7513119.885566656,637.,40.90288747291271,0.6547789048088288,0.7558204719490936,Marra_Mamba_Iron_Formation,Hamersley_Group
546973.72551538,7511865.50079739,660.,25.633952422729628,0.4326200822370846,0.9015763220300198,Marra_Mamba_Iron_Formation,Hamersley_Group
546752.8164036344,7510946.023322815,642.,11.528770407680748,0.19985996702756353,0.9798244708006334,Marra_Mamba_Iron_Formation,Hamersley_Group
545485.38203424,7509678.63973698,732.,32.07223056993498,0.5309879442450189,0.8473793737556095,Marra_Mamba_Iron_Formation,Hamersley_Group
544701.80103402,7508072.649383415,656.,21.18080489888237,0.3613122048048347,0.9324448995297626,Marra_Mamba_Iron_Formation,Hamersley_Group
543759.710701415,7506556.650541926,634.,29.41547333258967,0.49113901623531836,0.8710812055895844,Marra_Mamba_Iron_Formation,Hamersley_Group
542312.325389705,7504441.6497058645,580.,56.19110206392779,0.8308980675011519,0.5564246592512333,Marra_Mamba_Iron_Formation,Hamersley_Group
540108.405348805,7503031.399133135,580.,53.668852695475294,0.8056063311875872,0.5924512124643475,Marra_Mamba_Iron_Formation,Hamersley_Group
537681.948548385,7502312.399273114,558.,62.362631266612794,0.8859012256497565,0.4638739251049354,Marra_Mamba_Iron_Formation,Hamersley_Group
537292.879904445,7501401.3893800005,563.,15.536053372662606,0.2678446876509041,0.9634621026782475,Marra_Mamba_Iron_Formation,Hamersley_Group
535353.253748695,7500746.86498995,563.,102.53464498622114,0.9761649543069587,-0.21702991034162328,Marra_Mamba_Iron_Formation,Hamersley_Group
533683.3241944299,7500628.35952051,609.,65.76596134052312,0.9118764254106557,0.4104648398831315,Marra_Mamba_Iron_Formation,Hamersley_Group
531887.47881773,7500775.0911239255,542.,87.16604888941923,0.9987770156355023,0.049441612415452224,Marra_Mamba_Iron_Formation,Hamersley_Group
528847.9180390306,7500747.11471531,587.,89.53825197421558,0.9999675262469641,0.008058936128754643,Marra_Mamba_Iron_Formation,Hamersley_Group
527038.9740127351,7500228.539662315,522.,88.86190235155911,0.9998027261538721,0.019862244970939875,Marra_Mamba_Iron_Formation,Hamersley_Group
527507.4249544949,7507673.840706515,567.,79.518689333818,-0.9833142987344499,-0.1819147874813293,Turee_Creek_Group,Turee_Creek_Group
532275.87655646,7508548.67363587,595.,89.99915252186288,-0.999999999890609,-1.4791283830671026e-05,Turee_Creek_Group,Turee_Creek_Group
532953.91502581,7507586.4159769695,590.,33.68764011533689,0.5546649448283677,0.8320737941904814,Turee_Creek_Group,Turee_Creek_Group
528852.625865805,7505234.840334725,557.,64.02883747311937,0.8990145685281572,0.437918720282807,Turee_Creek_Group,Turee_Creek_Group
520756.334248405,7503825.240097079,521.,82.88141397880086,0.9922917909311261,0.12392337007480984,Turee_Creek_Group,Turee_Creek_Group
516948.91495530435,7503094.313964289,512.,75.33880219019149,0.9674393824229606,0.2531028275959806,Turee_Creek_Group,Turee_Creek_Group
518393.76079940004,7506208.72970021,529.,73.82863654783229,-0.9604330060550937,-0.27851111446399485,Turee_Creek_Group,Turee_Creek_Group
526402.809169365,7507455.07054406,559.,77.97330889124561,-0.9780506394124443,-0.20836733607959948,Turee_Creek_Group,Turee_Creek_Group
514231.473899015,7502432.158193755,500.,76.39535521904578,0.9719419351847898,0.23522090602079945,Turee_Creek_Group,Turee_Creek_Group
510333.12428108,7502107.1204081,481.,76.60908464859693,0.972812611240437,0.23159366012817006,Turee_Creek_Group,Turee_Creek_Group
505937.33685965,7501609.56674877,464.,87.28032215603571,0.9988736376625439,0.04744950982673171,Turee_Creek_Group,Turee_Creek_Group
503023.720221475,7501518.281562975,466.,88.29033298351699,0.999554840565966,0.029834890667573097,Turee_Creek_Group,Turee_Creek_Group
500996.1355737997,7499992.715731662,462.,74.94293711984469,0.9656675803054224,0.2597809160563388,Turee_Creek_Group,Turee_Creek_Group
499074.47957416996,7499717.99017567,454.,73.60977721337753,0.9593621406075346,0.28217775101685333,Turee_Creek_Group,Turee_Creek_Group
497198.340160895,7500173.969887869,442.,149.6210522185207,0.5057168161167876,-0.862699543234317,Turee_Creek_Group,Turee_Creek_Group
495484.016739435,7504953.21379478,475.,88.89611351965809,-0.9998144076229113,-0.019265261733159806,Turee_Creek_Group,Turee_Creek_Group
501044.054736455,7504442.01773779,464.,91.5219896003361,-0.9996472048780456,0.026560605782078806,Turee_Creek_Group,Turee_Creek_Group
505612.46014998504,7504574.06567741,500.,94.58929573303114,-0.9967938442008276,0.08001270001278721,Turee_Creek_Group,Turee_Creek_Group
510708.73029813997,7505406.620093159,495.,79.05117185628407,-0.9817972067526944,-0.18993221109808348,Turee_Creek_Group,Turee_Creek_Group
513987.81137474,7505853.4138166,510.,76.40686841816401,-0.9719891816109493,-0.23502559611939544,Turee_Creek_Group,Turee_Creek_Group
516670.05492576,7506264.455370065,523.,77.94313354171571,-0.9779407652016171,-0.20888240652787296,Boolgeeda_Iron_Formation,Hamersley_Group
520170.34400347003,7506970.243337115,534.,85.40954664896907,-0.9967922274011359,-0.08003283946407236,Boolgeeda_Iron_Formation,Hamersley_Group
525195.62039369,7507924.54934537,565.,76.66211765931469,-0.9730265577299735,-0.2306931250647893,Boolgeeda_Iron_Formation,Hamersley_Group
530911.4760851,7509142.918847915,594.,72.48316387037079,-0.9536285484100743,-0.3009860323292339,Boolgeeda_Iron_Formation,Hamersley_Group
534413.972086655,7510229.44100982,623.,87.24805033864848,-0.9988467533064335,-0.04801211731632705,Boolgeeda_Iron_Formation,Hamersley_Group
