x,y,formation,app_th,thickness,norm_th
546239.663881355,7511670.246964795,Wittenoom_Formation,1936.4259190517596,349,1.396
544745.17500337,7510007.90110997,Wittenoom_Formation,1591.702830078788,240,0.96
543475.585569415,7506648.89978729,Wittenoom_Formation,1231.9119405180368,149,0.596
539825.725655455,7503342.89565691,Wittenoom_Formation,965.827450736545,231,0.924
536863.48003468,7503051.639916778,Wittenoom_Formation,763.8981751860025,64,0.256
536043.5198349,7501279.869339115,Wittenoom_Formation,1402.1526056595999,65,0.26
519931.834325765,7499583.206071265,Wittenoom_Formation,618.7551079914713,94,0.376
517829.94979301,7497980.185686345,Wittenoom_Formation,601.8482755190033,140,0.56
509128.179746415,7495381.574488413,Wittenoom_Formation,693.4189882868965,39,0.156
513521.3958172701,7497058.13067114,Wittenoom_Formation,774.2752245341578,260,1.04
511306.42029421,7495956.848739415,Wittenoom_Formation,772.0030047850861,137,0.548
515981.11569117,7497829.4086114075,Wittenoom_Formation,845.6077792399167,312,1.248
551514.991701645,7514643.91167525,Marra_Mamba_Iron_Formation,499.9529117988788,52,0.5048543689320388
549579.48904689,7514035.3809771715,Marra_Mamba_Iron_Formation,533.764796838171,22,0.21359223300970873
547648.1805171301,7513119.8855666565,Marra_Mamba_Iron_Formation,442.8951141150531,49,0.47572815533980584
546973.72551538,7511865.50079739,Marra_Mamba_Iron_Formation,700.6571556182097,108,1.0485436893203883
546752.8164036344,7510946.023322815,Marra_Mamba_Iron_Formation,865.603116301894,116,1.1262135922330097
545485.38203424,7509678.63973698,Marra_Mamba_Iron_Formation,787.5563360918129,102,0.9902912621359223
544701.80103402,7508072.649383415,Marra_Mamba_Iron_Formation,354.84507953124114,35,0.33980582524271846
543759.710701415,7506556.650541926,Marra_Mamba_Iron_Formation,284.01446418296376,39,0.3786407766990291
542312.325389705,7504441.649705864,Marra_Mamba_Iron_Formation,400.4479855310818,92,0.8932038834951457
540108.405348805,7503031.399133135,Marra_Mamba_Iron_Formation,410.61013229871605,104,1.0097087378640777
537681.948548385,7502312.399273112,Marra_Mamba_Iron_Formation,934.2798269320675,136,1.3203883495145632
537292.879904445,7501401.3893800005,Marra_Mamba_Iron_Formation,723.6858401390219,89,0.8640776699029126
535353.253748695,7500746.86498995,Marra_Mamba_Iron_Formation,524.175135748856,52,0.5048543689320388
533683.3241944299,7500628.35952051,Marra_Mamba_Iron_Formation,450.50190493168816,118,1.145631067961165
531887.47881773,7500775.091123925,Marra_Mamba_Iron_Formation,315.3862344882888,133,1.2912621359223302
528847.9180390306,7500747.11471531,Marra_Mamba_Iron_Formation,273.5121442071945,138,1.3398058252427185
509863.94871722,7495287.3385553025,Marra_Mamba_Iron_Formation,455.09313998315696,33,0.32038834951456313
515199.826463755,7497355.403825453,Marra_Mamba_Iron_Formation,431.79808193929466,152,1.4757281553398058
513290.735181785,7496423.87540899,Marra_Mamba_Iron_Formation,433.3821748380861,115,1.116504854368932
516761.3790692386,7498020.796989593,Marra_Mamba_Iron_Formation,588.2441451007327,193,1.8737864077669903
516670.05492576,7506264.455370065,Boolgeeda_Iron_Formation,471.9847736572856,233,0.9831223628691983
520170.34400347,7506970.243337115,Boolgeeda_Iron_Formation,484.0865121880925,90,0.379746835443038
525195.62039369,7507924.54934537,Boolgeeda_Iron_Formation,678.1300971737562,256,1.080168776371308
530911.4760851,7509142.918847915,Boolgeeda_Iron_Formation,817.1220960133625,116,0.48945147679324896
532383.3803470749,7506158.12940393,Boolgeeda_Iron_Formation,878.1825341900983,182,0.7679324894514767
530140.3648564001,7505170.115017083,Boolgeeda_Iron_Formation,694.1532887954709,241,1.0168776371308017
527933.9289082449,7504414.5679616,Boolgeeda_Iron_Formation,498.35513303379287,192,0.810126582278481
522214.16852937,7503671.00332208,Boolgeeda_Iron_Formation,389.6288425356794,13,0.05485232067510549
518678.03047062,7503031.214835975,Boolgeeda_Iron_Formation,426.3327960412954,145,0.6118143459915611
517219.69830309687,7501947.8478155425,Boolgeeda_Iron_Formation,1178.4671475514904,579,2.4430379746835444
515256.539485985,7501908.9250617325,Boolgeeda_Iron_Formation,3681.8062620578935,2384,10.059071729957806
515256.539485985,7501908.9250617325,Boolgeeda_Iron_Formation,633.6647635198008,410,1.729957805907173
511456.565639755,7501866.128998555,Boolgeeda_Iron_Formation,556.9904532577915,312,1.3164556962025316
511456.565639755,7501866.128998555,Boolgeeda_Iron_Formation,556.9904532577915,312,1.3164556962025316
509254.5553137828,7501233.689001332,Boolgeeda_Iron_Formation,621.3949712489247,182,0.7679324894514767
509254.5553137828,7501233.689001332,Boolgeeda_Iron_Formation,621.3949712489247,182,0.7679324894514767
504816.428952755,7501011.051775794,Boolgeeda_Iron_Formation,480.91858717241166,34,0.14345991561181434
504816.428952755,7501011.051775794,Boolgeeda_Iron_Formation,480.91858717241166,34,0.14345991561181434
501994.93405143,7500784.27445199,Boolgeeda_Iron_Formation,570.9850057525268,127,0.5358649789029536
501994.93405143,7500784.27445199,Boolgeeda_Iron_Formation,570.9850057525268,127,0.5358649789029536
501289.6501405287,7499214.341109373,Boolgeeda_Iron_Formation,834.9083247234589,252,1.0632911392405062
500153.40525308,7498822.74031741,Boolgeeda_Iron_Formation,1301.6279081617042,483,2.037974683544304
498924.1634655,7498002.2303455975,Boolgeeda_Iron_Formation,1651.3770305818089,739,3.1181434599156117
498442.6385981178,7497259.439485827,Boolgeeda_Iron_Formation,2657.6887074368437,1249,5.270042194092827
493922.49514366,7505307.691543925,Boolgeeda_Iron_Formation,525.2639014636418,313,1.3206751054852321
496847.475105585,7505282.225293345,Boolgeeda_Iron_Formation,372.97482195666834,112,0.47257383966244726
500163.5203918,7505054.013892045,Boolgeeda_Iron_Formation,613.0183900303324,70,0.29535864978902954
503124.1268458218,7505103.0885279225,Boolgeeda_Iron_Formation,3582.479471404547,317,1.3375527426160339
503124.1268458218,7505103.0885279225,Boolgeeda_Iron_Formation,505.59358999427087,44,0.18565400843881857
506200.444865275,7505182.06548608,Boolgeeda_Iron_Formation,3566.706317684328,460,1.9409282700421941
506200.444865275,7505182.06548608,Boolgeeda_Iron_Formation,651.2435909513903,84,0.35443037974683544
508809.390131655,7505273.85410469,Boolgeeda_Iron_Formation,3432.782855395704,1166,4.919831223628692
508809.390131655,7505273.85410469,Boolgeeda_Iron_Formation,612.9837915765319,208,0.8776371308016878
509886.129717995,7505928.864605915,Boolgeeda_Iron_Formation,3821.740008880277,1892,7.9831223628691985
509886.129717995,7505928.864605915,Boolgeeda_Iron_Formation,671.5693368683143,332,1.40084388185654
512717.83867459,7506304.899813103,Boolgeeda_Iron_Formation,623.0961329350711,418,1.7637130801687764
514353.48555408,7508990.165782865,Mount_McRae_Shale_and_Mount_Sylvia_Formation,416.6282101422563,284,3.302325581395349
517168.085129235,7509381.70641925,Mount_McRae_Shale_and_Mount_Sylvia_Formation,252.66848486267662,104,1.2093023255813953
521458.6403813553,7500685.091314265,Mount_McRae_Shale_and_Mount_Sylvia_Formation,374.9282314797966,31,0.36046511627906974
519145.0777654664,7499686.477494253,Mount_McRae_Shale_and_Mount_Sylvia_Formation,380.2185835587822,83,0.9651162790697675
517233.5405401078,7498279.50996512,Mount_McRae_Shale_and_Mount_Sylvia_Formation,715.017556692827,218,2.5348837209302326
520386.50884253,7509712.245093915,Mount_McRae_Shale_and_Mount_Sylvia_Formation,270.9411782578027,62,0.7209302325581395
524755.3354251201,7511523.3137358725,Mount_McRae_Shale_and_Mount_Sylvia_Formation,611.8529602372133,166,1.930232558139535
527276.455788035,7512710.630021688,Mount_McRae_Shale_and_Mount_Sylvia_Formation,435.127959573756,86,1.0
529601.755307695,7513848.94875972,Mount_McRae_Shale_and_Mount_Sylvia_Formation,524.6943746069077,67,0.7790697674418605
530103.56620433,7515415.22122853,Mount_McRae_Shale_and_Mount_Sylvia_Formation,389.1057608736173,31,0.36046511627906974
546330.2904178,7514950.1446294375,Mount_McRae_Shale_and_Mount_Sylvia_Formation,338.3105688522108,57,0.6627906976744186
544580.33328905,7513408.153848745,Mount_McRae_Shale_and_Mount_Sylvia_Formation,571.50297004382,125,1.4534883720930232
543901.08804072,7511656.784924185,Mount_McRae_Shale_and_Mount_Sylvia_Formation,889.7301326391906,176,2.046511627906977
543319.79955682,7509442.898127335,Mount_McRae_Shale_and_Mount_Sylvia_Formation,437.5129892299437,60,0.6976744186046512
542512.0910386499,7507436.155545975,Mount_McRae_Shale_and_Mount_Sylvia_Formation,356.13543282554326,34,0.3953488372093023
540443.9244456999,7504756.14491272,Mount_McRae_Shale_and_Mount_Sylvia_Formation,347.462085724778,71,0.8255813953488372
537274.39743375,7503532.395568175,Mount_McRae_Shale_and_Mount_Sylvia_Formation,491.8582119192135,61,0.7093023255813954
535769.1698643051,7502712.38389009,Mount_McRae_Shale_and_Mount_Sylvia_Formation,429.16430453585417,23,0.26744186046511625
532704.3040526612,7501621.214975067,Mount_McRae_Shale_and_Mount_Sylvia_Formation,245.19192831833797,84,0.9767441860465116
514843.0698655535,7498021.056782965,Mount_McRae_Shale_and_Mount_Sylvia_Formation,303.5722012912493,128,1.4883720930232558
495153.104617685,7512713.96063763,Mount_McRae_Shale_and_Mount_Sylvia_Formation,305.35452475922955,186,2.1627906976744184
498124.758835835,7511777.226849645,Mount_McRae_Shale_and_Mount_Sylvia_Formation,435.3105396040186,193,2.244186046511628
499865.50581046,7510940.75352628,Mount_McRae_Shale_and_Mount_Sylvia_Formation,314.83615900289885,89,1.0348837209302326
503364.269880695,7509283.79361676,Mount_McRae_Shale_and_Mount_Sylvia_Formation,336.57116851619236,26,0.3023255813953488
506032.035667635,7509504.066124635,Mount_McRae_Shale_and_Mount_Sylvia_Formation,347.5651012748686,92,1.069767441860465
507647.3545381701,7509357.09137588,Mount_McRae_Shale_and_Mount_Sylvia_Formation,227.337852699738,91,1.058139534883721
514231.164892455,7498135.14527243,Mount_McRae_Shale_and_Mount_Sylvia_Formation,250.7379431756102,117,1.3604651162790697
511783.684431785,7497107.11437167,Mount_McRae_Shale_and_Mount_Sylvia_Formation,298.3523611409014,87,1.0116279069767442
509030.28495201,7495932.320043551,Mount_McRae_Shale_and_Mount_Sylvia_Formation,526.5429629702171,46,0.5348837209302325
513249.4639588097,7501274.177590145,Woongarra_Rhyolite,1224.5972142486075,810,2.375366568914956
511025.5146192,7500156.358692605,Woongarra_Rhyolite,1412.5873768630909,670,1.964809384164223
507647.414833325,7499894.58614633,Woongarra_Rhyolite,1307.3959385864205,169,0.49560117302052786
505311.60925399,7498834.794932225,Woongarra_Rhyolite,2201.0132753906064,186,0.5454545454545454
503027.560336875,7497949.766101493,Woongarra_Rhyolite,2988.15549965288,582,1.7067448680351907
503042.810321605,7496485.75509574,Woongarra_Rhyolite,3711.815571069444,756,2.2170087976539588
499773.48278679,7496374.21932852,Woongarra_Rhyolite,2163.0864717217733,849,2.4897360703812317
496969.799978985,7495954.6943029575,Woongarra_Rhyolite,2449.301733486096,1198,3.5131964809384164
516322.604808275,7507418.20076193,Woongarra_Rhyolite,1201.6361621478275,631,1.8504398826979471
519268.974720965,7507737.7295922525,Woongarra_Rhyolite,846.2649583446798,43,0.12609970674486803
522971.6853511951,7508451.775716385,Woongarra_Rhyolite,909.1590210983327,388,1.1378299120234605
526727.375364575,7509152.840125278,Woongarra_Rhyolite,869.4126649511587,260,0.7624633431085044
530789.710041345,7510361.201414354,Woongarra_Rhyolite,1199.0895308876773,148,0.4340175953079179
535358.165191375,7511508.46551056,Woongarra_Rhyolite,1289.1105124854116,36,0.10557184750733138
538799.5795229101,7510219.18447713,Woongarra_Rhyolite,3981.115607916957,131,0.3841642228739003
538383.2706116249,7507782.4206304625,Woongarra_Rhyolite,2489.732579258024,201,0.5894428152492669
536180.22988458,7506452.66431885,Woongarra_Rhyolite,2366.688242413817,127,0.3724340175953079
532758.95622807,7504909.625556445,Woongarra_Rhyolite,1236.7518003475736,307,0.9002932551319648
529465.030992895,7503846.09146256,Woongarra_Rhyolite,867.3380764477623,371,1.0879765395894427
526370.01458225,7503200.79496726,Woongarra_Rhyolite,925.6522512792797,341,1.0
521470.515549275,7502631.98559797,Woongarra_Rhyolite,873.1868963194461,59,0.17302052785923755
517555.1632904528,7501548.296126294,Woongarra_Rhyolite,1178.9264903439655,522,1.530791788856305
515826.39969991,7501387.4260513075,Woongarra_Rhyolite,4696.800238473787,2889,8.472140762463344
515826.39969991,7501387.4260513075,Woongarra_Rhyolite,453.51109015864466,278,0.8152492668621701
514169.1471010231,7500920.046608686,Woongarra_Rhyolite,862.2107404408201,559,1.6392961876832846
496529.528379775,7506238.724537215,Woongarra_Rhyolite,946.6809497227097,438,1.284457478005865
499245.12601655,7506365.510247265,Woongarra_Rhyolite,1393.6632946645325,310,0.9090909090909091
501780.6613147597,7506492.74873761,Woongarra_Rhyolite,1427.9235408290424,150,0.4398826979472141
504063.8197047151,7506546.049081802,Woongarra_Rhyolite,1409.2565095533275,132,0.3870967741935484
508662.51039248,7506721.594011455,Woongarra_Rhyolite,1461.20467313818,609,1.7859237536656891
513203.0667091723,7507101.72579603,Woongarra_Rhyolite,706.3999839008283,482,1.4134897360703813
511339.304853575,7508141.13006478,Brockman_Iron_Formation,788.3968042228228,512,1.1203501094091903
514837.516775205,7508638.17428134,Brockman_Iron_Formation,976.6228442528984,650,1.4223194748358863
517705.7179224622,7509322.310538673,Brockman_Iron_Formation,1015.304102011252,364,0.7964989059080962
520225.2446093901,7500853.4699829575,Brockman_Iron_Formation,845.5216240601172,137,0.29978118161925604
518769.7040157268,7499648.129060768,Brockman_Iron_Formation,1772.4109538671335,417,0.912472647702407
519606.1003523519,7509314.451171485,Brockman_Iron_Formation,564.5426705959297,76,0.16630196936542668
522397.105178225,7509820.312553835,Brockman_Iron_Formation,721.9610482735103,257,0.562363238512035
524169.22035638,7510545.556156065,Brockman_Iron_Formation,1486.155711745892,492,1.0765864332603938
524889.9502847551,7510980.825397599,Brockman_Iron_Formation,1495.9198069732786,457,1.0
525724.3209396501,7511817.981949218,Brockman_Iron_Formation,2635.9024912884634,655,1.4332603938730852
527376.5393743899,7512291.129500495,Brockman_Iron_Formation,2284.9977594461284,472,1.0328227571115973
529311.865251425,7512678.4401591765,Brockman_Iron_Formation,1873.2006985477447,293,0.6411378555798687
529701.175250015,7514482.70485118,Brockman_Iron_Formation,4908.168420495105,565,1.236323851203501
530320.9103185651,7514688.720137135,Brockman_Iron_Formation,3543.2932349444973,353,0.7724288840262582
530839.1586871501,7514815.489428575,Brockman_Iron_Formation,3532.1182462383204,278,0.6083150984682714
541817.8749971499,7512739.175399181,Brockman_Iron_Formation,3006.110288924104,339,0.7417943107221007
542864.76497998,7511004.91016771,Brockman_Iron_Formation,3151.5341372480098,493,1.0787746170678336
542349.0645005701,7508801.410398515,Brockman_Iron_Formation,3406.6728433756202,372,0.8140043763676149
541755.235083645,7506394.906823465,Brockman_Iron_Formation,1901.9434150086213,250,0.5470459518599562
539364.350075415,7504504.1499931635,Brockman_Iron_Formation,1780.2581759684365,345,0.7549234135667396
536473.479060825,7504097.894894902,Brockman_Iron_Formation,1584.561812690502,114,0.24945295404814005
535082.714961725,7502582.134707665,Brockman_Iron_Formation,2559.6076570090336,246,0.5382932166301969
532483.2647292055,7501852.295064302,Brockman_Iron_Formation,2556.550920692865,952,2.0831509846827134
528878.9955999351,7501785.065531434,Brockman_Iron_Formation,1067.9382610827097,535,1.1706783369803064
494756.09007493,7512447.449387725,Brockman_Iron_Formation,4215.557149163065,2731,5.975929978118162
497533.14549996,7511574.72484967,Brockman_Iron_Formation,3973.782112606524,1980,4.332603938730854
499727.855846035,7510285.00052973,Brockman_Iron_Formation,3371.559671936709,1061,2.3216630196936543
500790.634000755,7510052.260218805,Brockman_Iron_Formation,2281.682162886425,457,1.0
503716.61461882,7508778.289990195,Brockman_Iron_Formation,1245.3002779010185,115,0.25164113785557984
505562.904741005,7509145.313950445,Brockman_Iron_Formation,1904.847407711411,441,0.9649890590809628
507247.23996313,7508810.830310235,Brockman_Iron_Formation,1648.770616833864,600,1.312910284463895
508067.784548125,7509134.590625063,Brockman_Iron_Formation,2150.30059664095,984,2.1531728665207877
514189.6315206781,7498407.239941485,Brockman_Iron_Formation,2382.3913302500896,1182,2.586433260393873
512354.3584663454,7497802.337945906,Brockman_Iron_Formation,1963.32933535957,782,1.711159737417943
510659.5708329768,7496977.455500487,Brockman_Iron_Formation,3422.8086638085865,776,1.698030634573304
508895.639642955,7496434.08010631,Brockman_Iron_Formation,2703.8696409241034,250,0.5470459518599562
507476.129658965,7495699.800869915,Brockman_Iron_Formation,3091.3499654253087,173,0.3785557986870897
527507.4249544949,7507673.840706515,Turee_Creek_Group,2274.5846303316603,653,0.9546783625730995
532275.87655646,7508548.67363587,Turee_Creek_Group,3070.2371347021526,328,0.47953216374269003
532953.91502581,7507586.41597697,Turee_Creek_Group,3548.916422825283,400,0.5847953216374269
528852.625865805,7505234.840334725,Turee_Creek_Group,2252.82551903,821,1.2002923976608186
528852.625865805,7505234.840334725,Turee_Creek_Group,2252.82551903,821,1.2002923976608186
520756.334248405,7503825.2400970785,Turee_Creek_Group,2096.5252827701433,187,0.2733918128654971
516948.91495530435,7503094.313964289,Turee_Creek_Group,2160.06528908278,1146,1.6754385964912282
518393.76079940004,7506208.72970021,Turee_Creek_Group,2149.405278290171,372,0.543859649122807
518393.76079940004,7506208.72970021,Turee_Creek_Group,2149.405278290171,372,0.543859649122807
526402.809169365,7507455.07054406,Turee_Creek_Group,2176.892511288016,715,1.0453216374269005
514231.473899015,7502432.158193755,Turee_Creek_Group,2066.3340751714354,1420,2.0760233918128654
501044.054736455,7504442.01773779,Turee_Creek_Group,3536.687150783745,396,0.5789473684210527
501044.054736455,7504442.01773779,Turee_Creek_Group,3536.687150783745,396,0.5789473684210527
505612.460149985,7504574.06567741,Turee_Creek_Group,3017.692979159726,254,0.3713450292397661
510708.73029814,7505406.6200931575,Turee_Creek_Group,4002.190113615769,2168,3.1695906432748537
510708.73029814,7505406.6200931575,Turee_Creek_Group,3062.518237880826,1659,2.425438596491228
513987.81137474,7505853.4138166,Turee_Creek_Group,1460.9001870704456,979,1.4312865497076024
513987.81137474,7505853.4138166,Turee_Creek_Group,1460.9001870704456,979,1.4312865497076024
