X,Y,formation,appar_th,thickness,cl,cm,p1x,p1y,p2x,p2y,dip,type
539825.725655455,7503342.89565691,Wittenoom_Formation,965.827450736545,231,0.8981602419073349,0.4396682611435096,537627.3843497374,7507833.696866446,542024.0669611726,7498852.094447373,13.849948123479919,full
536863.48003468,7503051.639916777,Wittenoom_Formation,763.8981751860025,64,0.613956885361886,0.7893395612261759,532916.7822285491,7506121.424343586,540810.1778408109,7499981.855489967,4.85423786785573,full
536043.5198349,7501279.869339115,Wittenoom_Formation,1402.1526056595999,65,0.9742977484076024,0.2252640615985521,534917.1995269073,7506151.358081153,537169.8401428928,7496408.380597077,2.6608562054703953,full
551514.991701645,7514643.91167525,Marra_Mamba_Iron_Formation,499.95291179887874,52,0.8822759090190587,0.4707326421277728,549161.328491006,7519055.291220346,553868.6549122839,7510232.532130155,6.018821541309322,full
549579.48904689,7514035.3809771715,Marra_Mamba_Iron_Formation,533.764796838171,22,0.8789586136917525,0.4768980555811403,547194.9987689843,7518430.17404563,551963.9793247958,7509640.587908713,2.4662873504287433,full
547648.1805171301,7513119.8855666565,Marra_Mamba_Iron_Formation,442.8951141150531,49,0.6547789048088288,0.7558204719490936,543869.0781573846,7516393.780090701,551427.2828768755,7509845.991042612,6.475357028373665,full
546973.72551538,7511865.50079739,Marra_Mamba_Iron_Formation,700.6571556182096,108,0.4326200822370846,0.9015763220300198,542465.8439052299,7514028.601208575,551481.6071255301,7509702.400386205,8.901416693750363,full
546752.8164036344,7510946.023322815,Marra_Mamba_Iron_Formation,865.603116301894,116,0.19985996702756356,0.9798244708006334,541853.6940496312,7511945.323157953,551651.9387576375,7509946.723487677,7.737394721481223,full
545485.38203424,7509678.63973698,Marra_Mamba_Iron_Formation,787.5563360918129,102,0.5309879442450189,0.8473793737556095,541248.485165462,7512333.579458205,549722.2789030181,7507023.700015755,7.493325464700817,full
544701.80103402,7508072.649383415,Marra_Mamba_Iron_Formation,354.84507953124114,35,0.3613122048048347,0.9324448995297626,540039.5765363713,7509879.210407439,549364.0255316688,7506266.08835939,5.814001934515943,full
543759.710701415,7506556.650541926,Marra_Mamba_Iron_Formation,284.01446418296376,39,0.4911390162353184,0.8710812055895844,539404.3046734671,7509012.345623102,548115.1167293629,7504100.95546075,7.9167313949381395,full
542312.325389705,7504441.649705864,Marra_Mamba_Iron_Formation,400.4479855310819,92,0.8308980675011519,0.5564246592512333,539530.2020934488,7508596.1400433695,545094.4486859612,7500287.159368358,13.386804191955221,full
540108.405348805,7503031.399133135,Marra_Mamba_Iron_Formation,410.61013229871605,104,0.8056063311875872,0.5924512124643475,537146.1492864833,7507059.430789073,543070.6614111267,7499003.367477196,14.673479510489486,full
537681.948548385,7502312.399273113,Marra_Mamba_Iron_Formation,934.2798269320677,136,0.8859012256497565,0.4638739251049354,535362.5789228602,7506741.905401362,540001.3181739097,7497882.893144865,8.391740326506905,full
537292.879904445,7501401.38938,Marra_Mamba_Iron_Formation,723.6858401390219,89,0.2678446876509041,0.9634621026782476,532475.5693910538,7502740.612818254,542110.1904178363,7500062.165941745,7.124603229502142,full
535353.253748695,7500746.86498995,Marra_Mamba_Iron_Formation,524.175135748856,52,0.9761649543069588,-0.21702991034162328,536438.4033004032,7505627.689761485,534268.1041969869,7495866.040218416,5.787908703302648,full
533683.3241944299,7500628.35952051,Marra_Mamba_Iron_Formation,450.5019049316882,118,0.9118764254106556,0.4104648398831315,531630.9999950143,7505187.741647563,535735.6483938455,7496068.977393457,15.196305458437848,full
531887.47881773,7500775.091123925,Marra_Mamba_Iron_Formation,315.38623448828884,133,0.9987770156355024,0.049441612415452224,531640.2707556527,7505768.976202102,532134.6868798073,7495781.206045747,25.108537496698062,full
528847.9180390306,7500747.11471531,Marra_Mamba_Iron_Formation,273.5121442071945,138,0.999967526246964,0.008058936128754643,528807.6233583868,7505746.952346545,528888.2127196745,7495747.277084075,30.468770449748,full
516670.05492576,7506264.455370065,Boolgeeda_Iron_Formation,471.9847736572856,233,-0.9779407652016172,-0.20888240652787296,517714.4669583994,7501374.751544056,515625.64289312065,7511154.159196073,29.71454178159494,full
520170.34400347,7506970.243337115,Boolgeeda_Iron_Formation,484.0865121880925,90,-0.996792227401136,-0.08003283946407236,520570.5082007903,7501986.282200109,519770.1798061496,7511954.204474121,10.780937564361338,full
525195.62039369,7507924.54934537,Boolgeeda_Iron_Formation,678.1300971737562,256,-0.9730265577299736,-0.2306931250647893,526349.0860190139,7503059.416556721,524042.154768366,7512789.68213402,22.23730175066126,full
530911.4760851,7509142.918847915,Boolgeeda_Iron_Formation,817.1220960133624,116,-0.9536285484100744,-0.3009860323292339,532416.4062467462,7504374.776105864,529406.5459234538,7513911.061589966,8.166429925500822,full
532383.3803470749,7506158.12940393,Boolgeeda_Iron_Formation,878.1825341900982,182,0.7804348336988491,0.6252371312945589,529257.1946906021,7510060.303572425,535509.5660035477,7502255.955235436,11.983033987958322,full
530140.3648564001,7505170.115017082,Boolgeeda_Iron_Formation,694.1532887954709,241,0.8881603673929528,0.4595336351045647,527842.6966808772,7509610.916854046,532438.0330319229,7500729.313180117,20.39535882693302,full
527933.9289082449,7504414.5679616,Boolgeeda_Iron_Formation,498.3551330337929,192,0.9755296873955038,0.21986775345655088,526834.5901409622,7509292.216398577,529033.2676755277,7499536.919524622,22.68759567248614,full
522214.16852937,7503671.00332208,Boolgeeda_Iron_Formation,389.62884253567944,13,0.9727404946696552,0.23189637778506805,521054.6866404446,7508534.705795428,523373.65041829535,7498807.300848732,1.9798928429974723,full
518678.03047062,7503031.214835975,Boolgeeda_Iron_Formation,426.33279604129535,145,0.9682425261635026,0.2500128207282954,517427.96636697854,7507872.427466793,519928.0945742615,7498190.002205158,19.928624465374696,full
514353.48555408,7508990.165782865,Mount_McRae_Shale_and_Mount_Sylvia_Formation,416.6282101422563,284,-0.9933973255802638,-0.114724685791591,514927.10898303794,7504023.179154964,513779.86212512205,7513957.152410766,43.01737198381619,full
517168.085129235,7509381.70641925,Mount_McRae_Shale_and_Mount_Sylvia_Formation,252.66848486267662,104,-0.943760302078254,-0.33063044660339863,518821.23736225197,7504662.904908859,515514.93289621803,7514100.507929641,24.366250005375974,full
512864.263618635,7500334.13572143,Weeli_Wolli_Formation,631.4726551924919,389,0.8853648700212299,0.4648968132094377,510539.77955258783,7504760.960071537,515188.7476846822,7495907.311371324,38.082010594221046,full
517219.69830309687,7501947.8478155425,Boolgeeda_Iron_Formation,1178.4671475514906,579,0.957494014935968,0.2884531354688325,515777.4326257527,7506735.317890222,518661.96398044104,7497160.377740863,29.475799168888905,full
515256.539485985,7501908.925061733,Boolgeeda_Iron_Formation,3681.8062620578935,2384,0.9965272383323048,-0.08326742017013326,515672.87658683566,7506891.561253395,514840.20238513435,7496926.288870072,40.36196077559386,full
515256.539485985,7501908.925061733,Boolgeeda_Iron_Formation,633.6647635198007,410,0.9965272383323048,-0.08326742017013326,515672.87658683566,7506891.561253395,514840.20238513435,7496926.288870072,40.36196077559386,full
