index,X,Y,Z,formation
399,542927.26137611,7510676.66073644,797.0,Brockman_Iron_Formation
400,542677.24168743,7509082.66245721,786.0,Brockman_Iron_Formation
401,542239.65812703,7508645.16075299,672.0,Brockman_Iron_Formation
402,541614.60145059,7506144.65167089,671.0,Brockman_Iron_Formation
403,539051.81122807,7504394.64940753,763.0,Brockman_Iron_Formation
404,536270.36833002,7504082.14223355,737.0,Brockman_Iron_Formation
405,534926.42990648,7502457.13098601,739.0,Brockman_Iron_Formation
406,532415.328859181,7501872.491963997,625.0,Brockman_Iron_Formation
407,532120.3903023152,7502161.713867484,663.0,Brockman_Iron_Formation
408,528644.57973937,7501769.56060174,562.0,Brockman_Iron_Formation
409,528269.54911085,7501675.54946632,553.0,Brockman_Iron_Formation
410,515930.0685646937,7499036.925501812,538.0,Brockman_Iron_Formation
411,515699.65068941,7498844.91902979,523.0,Brockman_Iron_Formation
412,514965.43827583,7498453.41030448,574.0,Brockman_Iron_Formation
413,493527.11821464525,7512279.596256158,601.0,Brockman_Iron_Formation
414,495747.89992391,7512269.2096433,598.0,Brockman_Iron_Formation
415,498982.92825670005,7511046.25168587,600.0,Brockman_Iron_Formation
416,499905.99140977,7510171.75943151,607.0,Brockman_Iron_Formation
417,501557.2191109,7509739.26992637,632.0,Brockman_Iron_Formation
418,502183.44844421,7509458.28887904,612.0,Brockman_Iron_Formation
419,504580.39910547,7508767.29808596,593.0,Brockman_Iron_Formation
420,506070.36065504,7509156.32003063,644.0,Brockman_Iron_Formation
421,507625.14044990006,7508896.838257699,668.0,Brockman_Iron_Formation
422,508445.69064975,7509004.84919285,574.0,Brockman_Iron_Formation
423,509439.04997445,7508724.36061056,619.0,Brockman_Iron_Formation
424,514221.5147028361,7498434.580688979,637.0,Brockman_Iron_Formation
425,512649.9913005568,7497966.294841972,621.0,Brockman_Iron_Formation
426,512631.3185826908,7497958.796085573,621.0,Brockman_Iron_Formation
427,510682.32864342,7497009.34923349,685.0,Brockman_Iron_Formation
428,510636.8130225336,7496945.561767486,667.0,Brockman_Iron_Formation
429,510625.0205821382,7496929.035355758,667.0,Brockman_Iron_Formation
430,509066.96913714,7496421.83087004,593.0,Brockman_Iron_Formation
431,507598.52025313,7495834.30161165,634.0,Brockman_Iron_Formation
432,506178.92853302,7494708.29140381,675.0,Brockman_Iron_Formation
433,518937.4305188186,7509337.013707113,604.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
434,523849.76068937,7510813.54871304,570.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
435,526174.97059272,7512331.08860177,609.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
436,526786.89931708,7512576.11189434,611.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
437,529283.53027829,7513310.17996924,640.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
438,529748.6604519,7514852.20876835,644.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
439,529846.53825611,7516247.207606199,661.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
440,548300.1721856187,7516492.022879522,741.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
441,546880.97881149,7515611.14868719,788.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
442,545314.56996826,7514632.16104705,804.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
443,544335.54076253,7512062.14880296,653.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
444,543478.91032372,7510911.66068574,673.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
445,543283.10985974,7509198.14747132,657.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
446,542866.96080115,7508635.64761918,662.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
447,541936.88974618,7506065.65091761,629.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
448,538755.14261984,7503960.65023587,649.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
449,536258.67949783,7503520.142049099,596.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
450,534325.12103121,7501880.11967149,701.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
451,532856.65218931,7501611.11120583,588.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
452,512340.63212139,7495887.86019937,563.0,Marra_Mamba_Iron_Formation
453,510611.5268280576,7495285.479811064,586.0,Marra_Mamba_Iron_Formation
454,510021.22698524775,7495383.144297271,573.0,Marra_Mamba_Iron_Formation
455,509806.51910253,7495246.33914974,584.0,Marra_Mamba_Iron_Formation
456,509346.68906727,7494841.32883145,586.0,Marra_Mamba_Iron_Formation
457,509120.2854402713,7494629.643895278,606.0,Marra_Mamba_Iron_Formation
458,515377.8596993252,7497445.870865514,532.0,Marra_Mamba_Iron_Formation
459,515151.92126786,7497317.40898987,532.0,Marra_Mamba_Iron_Formation
460,512863.42013538,7496165.36925071,604.0,Marra_Mamba_Iron_Formation
461,516076.89074933436,7498912.138146249,552.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
462,515626.22934913,7498502.40996854,550.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
463,514867.51079044,7498037.40065623,541.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
464,516489.10989085,7497660.42043624,597.0,Marra_Mamba_Iron_Formation
465,515863.18009091,7497103.4211182995,573.0,Marra_Mamba_Iron_Formation
466,515761.91075701354,7497047.458154432,573.0,Marra_Mamba_Iron_Formation
467,516880.1395366171,7498191.163201245,613.0,Marra_Mamba_Iron_Formation
468,516642.61860186,7497850.43077794,585.0,Marra_Mamba_Iron_Formation
469,493527.11821464525,7512647.571702665,572.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
470,496051.87993803,7512519.70964164,592.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
471,498788.58920526,7511467.2417482,597.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
472,500011.22081378,7510617.74786448,606.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
473,504318.80771734,7509051.31040972,582.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
474,506692.85034578,7509271.31882478,590.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
475,508601.86807735,7509320.34794474,544.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
476,509507.47002617,7509026.84910978,539.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
477,514464.88721971656,7498270.802373017,651.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
478,512542.3797514,7497523.36898805,569.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
479,511489.97869872,7496911.36058012,587.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
480,509654.38957036,7496079.33995714,585.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
481,507476.13969601,7495026.79869981,611.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
482,509189.36978654,7495491.83015279,579.0,Wittenoom_Formation
483,508273.0681893332,7494629.643895278,600.0,Wittenoom_Formation
484,515080.5581321496,7497751.487196152,532.0,Wittenoom_Formation
485,513986.42054565,7497327.3909729,541.0,Wittenoom_Formation
486,513056.37108889,7496788.87036938,548.0,Wittenoom_Formation
487,511514.45191855,7496054.84952935,561.0,Wittenoom_Formation
488,509311.75079956,7495589.83227136,579.0,Wittenoom_Formation
489,516441.4552099111,7498634.50437797,571.0,Wittenoom_Formation
490,516091.26101893,7498037.406657401,536.0,Wittenoom_Formation
491,515870.97036341,7497621.41056542,534.0,Wittenoom_Formation
