X,Y,Z,formation
514763.52730665635,7498043.761466831,564.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
514639.50646259636,7498146.255920531,667.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
514538.1162560817,7498229.956244964,651.,Brockman_Iron_Formation
514493.1664034367,7498266.951626294,651.,Brockman_Iron_Formation
514451.49141711614,7498301.347054319,651.,Brockman_Iron_Formation
514421.86106624117,7498325.853173275,651.,Brockman_Iron_Formation
514323.75782542146,7498388.39206241,651.,Brockman_Iron_Formation
514225.7195522905,7498449.641485385,637.,Brockman_Iron_Formation
514193.7221457805,7498469.640829464,637.,Brockman_Iron_Formation
513940.91797686135,7498695.0744937975,608.,Brockman_Iron_Formation
513371.0580811364,7499220.066460652,594.,Brockman_Iron_Formation
513040.53934161586,7499524.561801428,531.,Brockman_Iron_Formation
522822.10987397225,7511597.842130157,568.,Marra_Mamba_Iron_Formation
522734.0745957872,7511714.967975672,568.,Marra_Mamba_Iron_Formation
522622.02374540054,7511864.03803496,599.,Marra_Mamba_Iron_Formation
522517.9667122206,7512002.462108879,599.,Marra_Mamba_Iron_Formation
522319.14889023575,7512240.619332855,572.,Jeerinah_Formation
522091.44021813077,7512499.618967029,575.,Jeerinah_Formation
521681.60810404853,7512905.078192759,578.,Jeerinah_Formation
521282.77621347853,7513282.8134425245,584.,Jeerinah_Formation
520477.4583907652,7514222.175051484,609.,Jeerinah_Formation
520170.56744867016,7514545.420494224,617.,Jeerinah_Formation
519866.66115920385,7514874.568304012,609.,Jeerinah_Formation
519721.2426649089,7515050.309279436,599.,Jeerinah_Formation
519586.2532712284,7515232.963972905,635.,Jeerinah_Formation
519507.3593270334,7515360.713602129,635.,Jeerinah_Formation
519451.62391239905,7515439.701038697,619.,Jeerinah_Formation
519420.81329111406,7515475.362537547,619.,Jeerinah_Formation
519226.0048824681,7515700.831998734,608.,Bunjinah_Formation
518988.13855447766,7515976.12743879,600.,Bunjinah_Formation
518742.0375021271,7516260.919797531,587.,Bunjinah_Formation
518550.07868129376,7516483.057837349,590.,Bunjinah_Formation
522830.1036160138,7511603.850465049,568.,Marra_Mamba_Iron_Formation
522742.06833782874,7511720.976310564,568.,Marra_Mamba_Iron_Formation
522630.01711657544,7511870.046863236,599.,Marra_Mamba_Iron_Formation
522525.9600833955,7512008.470937156,599.,Marra_Mamba_Iron_Formation
522326.6590590382,7512247.222162896,572.,Jeerinah_Formation
522098.9503869332,7512506.2217970705,575.,Jeerinah_Formation
520878.3007860162,7513764.675378548,593.,Jeerinah_Formation
519874.3655828602,7514880.943400569,661.,Jeerinah_Formation
519728.9470885652,7515056.684375994,599.,Jeerinah_Formation
519594.7615560576,7515238.218408105,603.,Jeerinah_Formation
519515.8676118626,7515365.96803733,635.,Jeerinah_Formation
519459.19087708497,7515446.238702304,619.,Jeerinah_Formation
519428.3802558,7515481.900201154,619.,Jeerinah_Formation
519233.5717002019,7515707.369832426,608.,Jeerinah_Formation
518995.7048915221,7515982.665828786,600.,Bunjinah_Formation
518749.6038391716,7516267.458187527,587.,Bunjinah_Formation
518557.6450183382,7516489.596227345,590.,Bunjinah_Formation
510510.88305707875,7496978.964017088,667.,Brockman_Iron_Formation
509919.3337798088,7497209.914284898,668.,Brockman_Iron_Formation
509168.17668008705,7497492.91895365,646.,Brockman_Iron_Formation
508473.00269914203,7497738.67131445,602.,Brockman_Iron_Formation
