X,Y,Z,azimuth,dip,polarity,formation
509397.38892334,7496421.83556912,593.0,359.99918516542533,6.754871457646588,1,Brockman_Iron_Formation
507684.175241395,7495920.05505332,623.0,314.9670905102708,3.472279406172703,1,Brockman_Iron_Formation
523348.014753885,7510544.29006613,564.0,151.7800622555962,19.433561328182773,1,Mount_McRae_Shale_and_Mount_Sylvia_Formation
525905.729553915,7512233.33290216,599.0,160.0451162179271,13.647369262149224,1,Mount_McRae_Shale_and_Mount_Sylvia_Formation
529124.460328935,7513212.430727705,640.0,148.42907691511004,8.472183929867043,1,Mount_McRae_Shale_and_Mount_Sylvia_Formation
529638.490253345,7514742.198478195,638.0,135.04161165623754,6.614820812531406,1,Mount_McRae_Shale_and_Mount_Sylvia_Formation
546917.703800005,7515708.9035545,788.0,290.5904212606619,6.192216765221019,1,Mount_McRae_Shale_and_Mount_Sylvia_Formation
545473.668719175,7514717.656552955,804.0,331.7475791009782,11.394516547608195,1,Mount_McRae_Shale_and_Mount_Sylvia_Formation
544408.97577783,7512306.903846305,653.0,286.7010702163545,12.262988993752728,1,Mount_McRae_Shale_and_Mount_Sylvia_Formation
543540.09434987,7511095.155617599,673.0,288.4403018151072,10.039935894872457,1,Mount_McRae_Shale_and_Mount_Sylvia_Formation
543001.5858128199,7508806.899654325,744.0,308.1716713145192,6.66797732136456,1,Mount_McRae_Shale_and_Mount_Sylvia_Formation
